STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS,WT09,WT07,WT01,WT06,WT05,WT02,WT04,WT16,WT08,WT18,WT03,WT10
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130802,0.08,0.0,0.0,-9999,77,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130803,0.01,0.0,0.0,-9999,85,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130804,0.00,0.0,0.0,-9999,92,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130805,0.00,0.0,0.0,-9999,96,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130806,0.00,0.0,0.0,-9999,99,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130807,0.00,0.0,0.0,-9999,98,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130808,0.00,0.0,0.0,-9999,95,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130809,0.00,0.0,0.0,-9999,96,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130810,0.00,0.0,0.0,-9999,93,62,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130811,0.00,0.0,0.0,-9999,92,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130812,0.00,0.0,0.0,-9999,93,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130813,0.00,0.0,0.0,-9999,96,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130814,0.00,0.0,0.0,-9999,97,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130815,0.00,0.0,0.0,-9999,96,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130816,0.00,0.0,0.0,-9999,91,61,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130817,0.00,0.0,0.0,-9999,93,69,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130818,0.00,0.0,0.0,-9999,94,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130819,0.00,0.0,0.0,-9999,93,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130820,0.00,0.0,0.0,-9999,89,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130821,0.00,0.0,0.0,-9999,91,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130822,0.00,0.0,0.0,-9999,91,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130823,0.00,0.0,0.0,-9999,91,67,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130824,0.00,0.0,0.0,-9999,88,65,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130825,0.26,0.0,0.0,-9999,86,64,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130826,0.00,0.0,0.0,-9999,84,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130827,0.00,0.0,0.0,-9999,88,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130828,0.00,0.0,0.0,-9999,92,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130829,0.00,0.0,0.0,-9999,93,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130830,0.03,0.0,0.0,-9999,89,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130831,0.00,0.0,0.0,-9999,89,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130901,0.00,0.0,0.0,-9999,93,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130902,0.05,0.0,0.0,-9999,91,59,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130903,0.06,0.0,0.0,-9999,92,65,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130904,0.00,0.0,0.0,-9999,93,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130905,0.32,0.0,0.0,-9999,86,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130906,0.00,0.0,0.0,-9999,73,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130907,0.00,0.0,0.0,-9999,79,51,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130908,0.00,0.0,0.0,-9999,84,54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130909,0.00,0.0,0.0,-9999,90,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130910,0.00,0.0,0.0,-9999,91,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130911,0.00,0.0,0.0,-9999,94,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130912,0.00,0.0,0.0,-9999,94,56,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130913,0.00,0.0,0.0,-9999,96,58,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130914,0.00,0.0,0.0,-9999,92,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130915,0.27,0.0,0.0,-9999,94,57,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130916,0.00,0.0,0.0,-9999,80,57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130917,0.00,0.0,0.0,-9999,69,52,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130918,0.00,0.0,0.0,-9999,75,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130919,0.00,0.0,0.0,-9999,81,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130920,0.00,0.0,0.0,-9999,79,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130921,0.01,0.0,0.0,-9999,76,60,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130922,0.05,0.0,0.0,-9999,71,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130923,0.00,0.0,0.0,-9999,69,55,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130924,0.01,0.0,0.0,-9999,66,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130925,0.00,0.0,-9999,-9999,70,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130926,0.01,0.0,0.0,-9999,70,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130927,0.09,0.0,0.0,-9999,65,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130928,0.10,0.0,0.0,-9999,72,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130929,0.02,0.0,0.0,-9999,65,53,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20130930,0.00,0.0,0.0,-9999,67,51,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131001,0.01,0.0,0.0,-9999,61,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131002,0.00,0.0,0.0,-9999,58,40,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131003,0.00,0.0,0.0,-9999,66,37,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131004,0.00,0.0,0.0,-9999,66,31,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131005,0.00,0.0,0.0,-9999,71,31,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131006,0.00,0.0,0.0,-9999,71,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131007,0.00,0.0,0.0,-9999,70,43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131008,0.02,0.0,0.0,-9999,61,38,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131009,0.00,0.0,0.0,-9999,58,35,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131010,0.00,0.0,0.0,-9999,66,45,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131011,0.00,0.0,0.0,-9999,65,42,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131012,0.00,0.0,0.0,-9999,58,48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131013,0.00,0.0,0.0,-9999,64,38,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131014,0.00,0.0,0.0,-9999,64,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131015,0.00,0.0,0.0,-9999,63,28,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131016,0.00,0.0,0.0,-9999,65,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131017,0.00,0.0,0.0,-9999,66,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131018,0.00,0.0,0.0,-9999,66,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131019,0.00,0.0,0.0,-9999,64,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131020,0.00,0.0,0.0,-9999,70,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131021,0.00,0.0,0.0,-9999,70,34,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131022,0.00,0.0,0.0,-9999,68,33,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131023,0.00,0.0,0.0,-9999,67,32,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131024,0.00,0.0,0.0,-9999,64,32,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131025,0.00,0.0,0.0,-9999,64,32,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131026,0.00,0.0,0.0,-9999,63,33,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131027,0.01,-9999,0.0,-9999,51,35,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131028,0.00,-9999,0.0,-9999,57,37,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131029,0.00,0.0,0.0,-9999,53,24,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131030,0.00,0.0,0.0,-9999,58,22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131031,0.00,0.0,0.0,-9999,69,37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131101,0.00,0.0,0.0,-9999,65,30,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131102,0.14,0.0,0.0,-9999,60,43,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131103,0.00,0.0,0.0,-9999,56,38,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131104,0.00,0.0,0.0,-9999,51,29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131105,0.07,0.0,0.0,-9999,46,33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131106,0.05,0.0,0.0,-9999,48,32,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131107,0.09,0.0,0.0,-9999,52,41,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131108,0.00,0.0,0.0,-9999,56,37,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131109,0.00,0.0,0.0,-9999,49,34,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131110,0.00,0.0,0.0,-9999,54,38,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131111,0.00,0.0,0.0,-9999,51,31,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131112,0.00,0.0,0.0,-9999,54,33,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131113,0.00,0.0,0.0,-9999,60,29,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131114,0.00,0.0,0.0,-9999,48,27,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131115,0.01,0.0,0.0,-9999,51,25,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131116,0.00,0.0,0.0,-9999,56,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131117,0.00,0.0,0.0,-9999,59,44,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131118,0.04,0.0,0.0,-9999,58,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131119,0.00,0.0,0.0,-9999,61,41,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131120,0.00,0.0,0.0,-9999,41,14,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131121,0.00,0.0,0.0,-9999,37,10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00024163,PASCO TRI CITIES AIRPORT WA US,124.1,46.26667,-119.11667,20131122,0.00,0.0,0.0,-9999,39,9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
